0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-0.1333333
0,-1.644444
0.4714045,-2.508441
1.429927,-3.127457
2.322976,-3.737585
3.161465,-4.340305
3.765925,-4.748292
4.12822,-4.946859
4.382992,-5.065191
4.783864,-5.352364
5.259346,-5.733095
5.561299,-5.95609
5.718647,-6.047639
6.038331,-6.312491
6.399016,-6.627483
6.652446,-6.842835
6.823197,-6.315189
7.019331,-5.262658
7.382775,-4.385548
7.818979,-3.654624
8.249149,-3.04552
8.474291,-2.537933
8.728576,-2.114944
9.007146,-1.762454
9.239287,-1.468712
9.366073,-1.223926
9.671726,-1.019939
9.526439,-0.8499489
9.538698,-0.7082908
9.548915,-0.5902424
9.824095,-0.4918687
9.986745,-0.4098906
9.922287,-0.3415755
10.00191,-0.2846463
10.13492,-0.2372052
10.31243,-0.197671
10.39369,-0.1647259
10.19475,-0.1372716
9.750851,-0.3029548
9.209939,-1.336692
8.806319,-2.245281
8.37569,-2.908157
8.063972,-3.507694
7.992769,-4.195871
7.980574,-4.816492
7.92327,-5.286535
8.046515,-4.78257
7.905429,-3.985475
8.121191,-3.321229
8.367659,-2.767691
8.706382,-2.30641
9.055318,-1.922008
9.212765,-1.601673
9.477304,-1.334728
9.61156,-1.065133
8.999582,0.1023383
8.583882,1.169512
8.001763,1.823121
7.799507,2.650638
7.583819,3.293095
7.545501,3.969898
7.513569,4.533899
6.921274,4.971549
5.767729,5.676291
4.806441,6.263575
4.005368,6.952979
3.337807,7.594149
2.781506,7.728457
2.317922,7.973714
1.931601,8.311429
1.609668,8.726191
1.34139,9.005158
1.117825,9.370965
0.9315209,9.675803
0.7762674,9.863169
0.6468896,9.752641
0.5390747,10.06053
0.4492289,9.850445
0.3743574,9.808703
0.3119645,9.573919
0.2599705,9.778266
0.2166421,10.01522
0.180535,9.946017
0.1504459,9.821681
0.1253716,9.8514
0.1044763,10.0095
0.0870636,10.14125
0.07255301,8.784375
0.06046084,7.320313
0.05038404,6.100261
0.0419867,5.083551
0.03498892,2.769627
0.02915743,0.9080229
0.02429786,-0.9099802
0.02024822,-2.358316
0.01687352,-3.63193
0.01406126,-4.693274
0.01171772,-5.444395
0.009764767,-6.003662
0.008137306,-6.536385
0.006781089,-7.113653
0.005650907,-7.528044
0.00470909,-7.940036
0.003924242,-8.416696
0.003270202,-8.747246
0.002725168,-9.156037
0.002270974,-9.363364
0.001892478,-9.26947
0.001577065,-9.324558
0.001314221,-9.370465
0.001095184,-9.608721
0.0009126535,-9.807267
0.0007605446,-9.839389
