0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.5999998,0
-1.899999,0
-3.049999,0
-4.074999,0
-5.062499,0
-5.885415,0
-6.504512,0
-7.287093,0
-7.805911,0
-8.238258,0
-7.398549,0
-6.165457,0
-5.137881,0
-4.281568,0
-3.567974,0
-2.973311,0
-2.47776,0
-2.0648,0
-1.720667,0
-1.433889,0
-1.194907,0
-0.5957564,0
1.036869,0
2.397391,0
3.597825,0
4.798187,0
5.665155,0
6.520962,0
7.167469,0
7.706223,0
8.221852,0
8.384876,0
8.387397,0
8.656163,0
8.813469,0
9.144557,0
9.28713,0
9.472609,0
9.69384,0
9.744866,0
9.920721,0
9.667268,0
9.522723,0
9.535603,0
9.613002,0
9.877501,0
9.964583,0
8.370486,0
6.975406,0
5.812839,0
4.844032,0
4.036694,0
3.363911,0
2.80326,0
2.33605,0
1.946708,0
1.622257,0
1.351881,0
1.126567,0
0.9388062,0
0.7823385,0
0.6519488,0
0.5432907,0
0.4527422,0
0.3772852,0
0.3144044,0
0.2620037,0
0.2183364,0
0.181947,0
0.1516225,0
0.1263521,0
0.03862677,0
-1.36781,0
-2.673175,0
-3.760979,0
-4.934149,0
-5.645123,0
-6.370936,0
-7.042447,0
-7.668705,0
-8.123921,0
-8.303267,0
-8.452723,0
-8.643935,0
-8.936612,0
-9.247176,0
-9.372646,0
-9.543872,0
-9.753226,0
-9.927688,0
-10.00641,0
-9.938671,0
-9.815559,0
-9.712966,0
-9.894137,0
-10.11178,0
-10.02648,0
-10.08874,0
-8.940614,0
-7.450512,0
-6.20876,0
-5.173967,0
-4.31164,0
-3.593033,0
-2.994195,0
-2.495162,0
-2.079302,0
-1.732752,0
-0.7106269,0
0.7411438,0
2.150953,0
3.39246,0
4.293716,0
5.11143,0
5.992858,0
6.727381,0
7.272818,0
7.860681,0
8.2839,0
8.70325,0
9.052708,0
8.943923,0
8.919935,0
9.033279,0
9.261065,0
9.584221,0
9.720183,0
9.833486,0
9.927904,0
10.07325,0
10.12771,0
10.03976,0
9.833132,0
9.660943,0
9.784119,0
9.753432,0
9.994526,0
9.928771,0
10.14064,0
10.3172,0
9.064335,0
7.553613,0
6.294678,0
5.245565,0
4.371305,0
2.442754,0
0.7022957,0
-0.8147531,0
-2.412294,0
-3.810244,0
-4.975203,0
-5.679336,0
-6.199446,0
-6.699539,0
-7.382949,0
-7.952457,0
-8.293715,0
-8.711429,0
-9.12619,0
-9.471825,0
-9.559854,0
-9.499878,0
-9.116565,0
-9.13047,0
-9.408725,0
-9.573936,0
-9.711614,0
-9.826344,0
